,Animation Length,Torso Verticality Mean,Torso Verticality Std.,Instability,Root Energy,Hand Energy,Foot Energy,Head Energy
40_07,6882,0.9556009611,0.035182210400000004,1.6839472434,0.0939418695,0.0939418695,0.2281095257,0.0343464106
40_08,6959,0.9499421178,0.0374906096,1.6987458472,0.08667106790000001,0.08667106790000001,0.216701471,0.032728653600000004
40_09,5167,0.9532572788,0.0323841432,1.8877442587000002,0.0875463346,0.0875463346,0.2173195739,0.0300885104
40_10,6214,0.9713545095,0.039976855000000006,1.3824681369,0.0760022493,0.0760022493,0.1018408004,0.023234674900000002
40_11,6020,0.9748517997,0.0328672654,1.4217743543,0.0787632588,0.0787632588,0.1081148772,0.022073084700000002
40_12,8437,0.9972147953,0.0031417563,0.6667982876,0.14789005090000001,0.14789005090000001,0.0219415026,0.0083616483
41_02,4387,0.9793631298000001,0.0105393812,0.9730892212000001,0.058864102,0.058864102,0.19359159380000002,0.0241708428
41_03,5952,0.9821202594,0.0069755236,1.0579890718,0.0615177681,0.0615177681,0.1933279487,0.022023456
41_04,7067,0.9822597125,0.0093366034,1.1317580094,0.07889192,0.07889192,0.2156510886,0.024454985000000002
41_05,7225,0.9804546987,0.008253322,1.3526736003,0.07997750020000001,0.07997750020000001,0.21490890240000002,0.025790803100000002
41_06,7105,0.9841758465,0.0066777901,1.1805125379,0.0779529452,0.0779529452,0.2018266363,0.024038366300000003
41_07,7536,0.9600678851000001,0.038080033400000005,1.7020833305,0.0857750308,0.0857750308,0.2125246094,0.0348182578
41_08,7948,0.9570529728,0.0352360347,1.4351749779,0.0821207152,0.0821207152,0.21018481730000002,0.0352396436
41_09,7718,0.9576971741,0.036538472100000004,1.5339104944000002,0.0924322959,0.0924322959,0.23268300930000002,0.0406934033
41_10,3909,0.99666182,0.0055177007,0.6826380143,0.1148361435,0.1148361435,0.017463992600000002,0.0116279173
41_11,3151,0.997557503,0.0028461115000000003,0.5748724409,0.1298852738,0.1298852738,0.0214633017,0.0115949642
42_01,1134,0.9912983959,0.0118450915,1.6978832711,0.261139077,0.261139077,0.1860280759,0.041252733800000004
43_01,421,0.9971982295,0.0014586136,2.2200673767,0.1631947917,0.1631947917,0.4053264895,0.0201965232
43_02,904,0.85995943,0.10929358400000001,6.9677734369,0.3934991946,0.3934991946,0.4280444778,0.0968761949
43_03,840,0.8616365330000001,0.1124167675,7.3623302565,0.3818043129,0.3818043129,0.4236554453,0.1008012209
45_01,456,0.9939819052000001,0.0036215187,1.9900268141000002,0.1610027077,0.1610027077,0.39153082640000003,0.0192952199
46_01,616,0.9923108311000001,0.0025000451000000003,2.4681750926,0.1450907937,0.1450907937,0.33611071270000004,0.0228627595
47_01,1319,0.9907258094,0.0058802895,3.4538210589,0.1183464032,0.1183464032,0.3232414013,0.0203834139
49_01,652,0.9981101524,0.0031523698,5.2063049652,0.12313527410000001,0.12313527410000001,0.31901674150000003,0.0258258653
49_02,2085,0.8786299189000001,0.2177161642,4.4099469871,0.1985877938,0.1985877938,0.2568846114,0.0503091139
49_03,1504,0.9830144875000001,0.0162696087,3.7780277383,0.1278396718,0.1278396718,0.21797089690000002,0.0386075664
49_04,251,0.9553654029,0.0308558952,7.116415802,0.5385773502,0.5385773502,0.7198807642,0.0635471687
49_05,164,0.9817255578,0.0192282186,7.2951596559,0.6405905836,0.6405905836,0.8449006622,0.0708081207
49_06,481,0.4098462605,0.7536937149,3.689832125,0.4286513527,0.4286513527,0.4682016384,0.112842591
49_07,471,0.3436859814,0.7623855778,7.9611629593,0.4894703212,0.4894703212,0.551182013,0.1365418638
49_08,575,0.0634319286,0.7533182529,4.4974818912,0.5594433217,0.5594433217,0.7165038839,0.171884969
49_09,1917,0.9884041914,0.0067809019000000005,1.6561252959,0.039302313000000005,0.039302313000000005,0.0211652752,0.009155712600000001
49_10,1424,0.9293021584000001,0.0333261241,1.4010550136,0.0542161633,0.0542161633,0.028026145500000002,0.0115800769
49_11,1197,0.9061130936,0.06872943000000001,1.9490763464,0.0751709135,0.0751709135,0.0398285605,0.0160846834
49_12,1131,0.8457854572,0.1210523649,1.3614373571,0.0629406591,0.0629406591,0.030291780600000002,0.0117475533
49_13,523,0.9679417147,0.0245436618,1.268591847,0.0838586796,0.0838586796,0.0373936036,0.0160866437
49_14,619,0.9347874691,0.0800228199,2.0945356594,0.07827578510000001,0.07827578510000001,0.0424912053,0.0160428327
49_15,947,0.9855928363,0.0012943301,2.3875292989,0.0150724898,0.0150724898,0.0236270067,0.005675444500000001
49_16,1136,0.9884322640000001,0.0049624301,1.82279827,0.08018680090000001,0.08018680090000001,0.0285390973,0.0147272081
49_17,750,0.9024355257000001,0.10058723530000001,1.3272375404,0.08209395280000001,0.08209395280000001,0.0384274646,0.0141219072
49_18,1102,0.9514912614000001,0.026816844200000002,0.8661377447,0.046381445,0.046381445,0.0287254207,0.0081960657
49_19,957,0.9004831523,0.061522395,0.9741880443000001,0.0545237556,0.0545237556,0.0311550367,0.0109634285
49_20,898,0.9163808494000001,0.0464047761,0.9148008407,0.076259595,0.076259595,0.0311829261,0.0098193073
49_21,2422,0.5731266392000001,0.15983607860000001,5.1332218334,0.15309957470000002,0.15309957470000002,0.1775672613,0.0697045671
49_22,1288,0.9838762097,0.014470466900000001,1.1064813414,0.0521403472,0.0521403472,0.027773239,0.0099885587
54_01,1921,0.8170983523,0.1608488677,1.3900670984999999,0.26596639710000003,0.26596639710000003,0.1561293333,0.0542506789
54_02,3009,0.4765855458,0.3617993597,1.6969325805,0.2737497571,0.2737497571,0.1293670101,0.0811561556
54_03,2772,0.9604476228000001,0.051910399,0.9505657137,0.1255436053,0.1255436053,0.0740451437,0.0246696437
54_04,4609,0.9345220709000001,0.1034996935,0.7116112932,0.1033027084,0.1033027084,0.0305318499,0.0188489744
54_05,1067,0.7342658854,0.2547114548,1.3166358896,0.1557852105,0.1557852105,0.0624015781,0.0323132333
54_06,7878,0.8800535451,0.17106027340000002,0.9701475868,0.1382514297,0.1382514297,0.059947249300000005,0.0252463408
54_07,4010,0.8679659326,0.1485338191,1.3055036292,0.21216925860000002,0.21216925860000002,0.08845776450000001,0.0538664561
54_08,4238,0.7453303330000001,0.204522098,3.3971874497,0.0820298539,0.0820298539,0.2882772407,0.0552873295
54_09,1932,0.7722370402000001,0.1373513436,1.2782824098,0.222382136,0.222382136,0.1258986748,0.0393386405
54_10,4711,0.9159693487,0.1004981273,1.6022059240000002,0.1940914186,0.1940914186,0.1225684828,0.0350038393
54_11,3414,0.996064892,0.0030938318000000003,1.5033379274,0.056657194800000005,0.056657194800000005,0.0995683777,0.033645466
54_12,2293,0.9169546622,0.0651867077,1.2005036031,0.43876223270000003,0.43876223270000003,0.1263720821,0.0389347992
54_13,1631,0.9452600241,0.0438223585,1.5646213584000002,0.4685346347,0.4685346347,0.1481885403,0.028329430200000002
54_14,1628,0.5779972501,0.3892367001,1.9950336308,0.4278281607,0.4278281607,0.28225082230000004,0.0917638127
54_15,4124,0.7831092071,0.1487234438,1.2203752166,0.12363285400000001,0.12363285400000001,0.10538787940000001,0.029563627300000003
54_16,4122,0.994262344,0.0106162153,0.907718389,0.0733888444,0.0733888444,0.042152171700000005,0.011687325200000001
54_17,2820,0.7955837426,0.15063072830000002,1.9120386045000002,0.1253376242,0.1253376242,0.1764160968,0.0483357082
54_18,2024,0.6056588778,0.2559733595,2.3318047809999998,0.26965611970000003,0.26965611970000003,0.1566221928,0.062231779300000005
54_19,4890,0.9105528016000001,0.09795896080000001,1.1047711219,0.0977948525,0.0977948525,0.064546197,0.028744026500000002
54_20,6196,0.9916710927000001,0.011526621,2.3052358643,0.0997752241,0.0997752241,0.2153035664,0.0189604433
54_21,6988,0.9953721098,0.0045351719,2.2965538395,0.0976324729,0.0976324729,0.2165391295,0.0171594765
54_22,2534,0.9936341185,0.0061868737000000005,3.007296874,0.0926746589,0.0926746589,0.2396788474,0.0185677075
54_23,4299,0.8952831662,0.1812664339,0.7376424315,0.1121016482,0.1121016482,0.0169974716,0.0192817811
54_24,2687,0.8190236512,0.2781173535,1.3847947007,0.4028015482,0.4028015482,0.0560474396,0.0375642018
54_25,4542,0.31551779220000004,0.26744189360000004,3.370418716,0.2265575125,0.2265575125,0.0846161311,0.047419184600000004
54_26,1961,0.9857105713000001,0.0157289206,1.1706725036,0.1529445394,0.1529445394,0.11996702940000001,0.025103096800000002
54_27,3440,0.760871834,0.23945061650000002,2.6295012655,0.0350082966,0.0350082966,0.0263481429,0.0294150509
55_01,1806,0.9831291727,0.019437886300000002,1.4461987091,0.39214468680000003,0.39214468680000003,0.2603428968,0.0484042789
55_02,2180,0.9943523397,0.0069003488,1.5027376167000002,0.0900227428,0.0900227428,0.1299957915,0.025189057900000002
55_03,4530,0.946547977,0.0586883105,0.9561410818,0.3504448323,0.3504448323,0.059626109600000005,0.0562754497
55_04,530,0.9974501518000001,0.0032990027000000003,1.9145110159,0.10224082670000001,0.10224082670000001,0.2956710441,0.0152273697
55_05,2812,0.9758214035,0.0194121295,1.3690125214,0.3278185819,0.3278185819,0.06835580100000001,0.0406182652
55_06,9275,0.9580418004000001,0.0599431029,1.1829434545,0.0488634603,0.0488634603,0.0496326,0.0242103265
55_07,4568,0.5890601357,0.27208567710000003,3.4005965729,0.2679895769,0.2679895769,0.13613279720000002,0.0633452687
55_08,5340,0.5972465299,0.2157158016,2.033419767,0.2888426303,0.2888426303,0.0822121926,0.05261669200000001
55_09,4220,0.8728543942,0.1621182951,1.623450947,0.4282386466,0.4282386466,0.1706558755,0.07085522600000001
55_10,1362,0.9887709935000001,0.0098869196,0.8062971741,0.2703449753,0.2703449753,0.0365294986,0.0185133968
55_11,4365,0.9592724714,0.1106303763,1.4977205977,0.1769251972,0.1769251972,0.13419709600000002,0.0470846137
55_12,2075,0.9841163982000001,0.0161821596,1.4701135125,0.2419499351,0.2419499351,0.08909890890000001,0.0273974593
55_13,9738,0.8137817518,0.117239824,1.4765777708,0.0832097073,0.0832097073,0.078865749,0.019666585900000002
55_14,5202,0.9387467313000001,0.1136128077,1.2075795166,0.0942477683,0.0942477683,0.0848814566,0.0336438336
55_15,9693,0.8282550756,0.1990301164,2.1041808733,0.1063283237,0.1063283237,0.1558829793,0.0460560827
55_16,6082,0.9246964679,0.0632637365,1.5891167786,0.1269592525,0.1269592525,0.0246216759,0.0395129649
55_17,6176,0.7936315770000001,0.1872611831,1.602110125,0.1484875054,0.1484875054,0.1000730705,0.0440951096
55_18,5387,0.9963086291000001,0.0032959931,1.6809509026,0.11437610670000001,0.11437610670000001,0.1065904912,0.0214443143
55_19,4741,0.8303628022,0.16806222210000002,1.4754481918,0.21629754950000002,0.21629754950000002,0.12440715270000001,0.0558091179
55_20,4598,0.9612040638,0.053343961200000005,1.317561809,0.1758023767,0.1758023767,0.1127120593,0.0424547938
55_21,3499,0.9924892123000001,0.0088915224,1.8087209003,0.23755769310000002,0.23755769310000002,0.16135604720000002,0.0447047426
55_22,6541,0.9454883866,0.0731623222,1.7081628550999999,0.3063232018,0.3063232018,0.16929895420000002,0.0579446554
55_23,5971,0.9069508975,0.125766644,1.7470565272,0.153711859,0.153711859,0.11700255870000001,0.0498042945
55_24,9522,0.9082461469,0.13069907220000002,1.9422790134,0.2600107882,0.2600107882,0.1665457128,0.0533487998
55_25,3188,0.9486408309000001,0.0654313517,1.7274984115,0.2242006582,0.2242006582,0.22308735970000002,0.045783624
55_26,4103,0.8644143688,0.08468579920000001,1.852958068,0.2174284688,0.2174284688,0.12090023620000001,0.0504404658
55_27,5003,0.9898236982,0.0232944738,1.7022035544,0.2850383856,0.2850383856,0.13224862410000002,0.0358042242
55_28,8309,0.7393275563,0.3604732546,1.9801163363,0.105117236,0.105117236,0.0662550309,0.0321831485
56_01,1506,0.9898626047,0.0064684645,4.4082769232,0.1286965928,0.1286965928,0.3205070508,0.024821208100000002
56_02,3418,0.9925985638,0.0059194254,3.0087206921,0.1406383956,0.1406383956,0.0474040556,0.0181170937
56_03,6220,0.9863158179,0.0155344855,2.719570369,0.1847342499,0.1847342499,0.1071494573,0.0275335145
56_04,6767,0.9798882732,0.0277655444,2.7941725376,0.1807871798,0.1807871798,0.1566526447,0.0283998955
56_05,7359,0.9874007012,0.0106668539,3.0313771988,0.1680430162,0.1680430162,0.1954990151,0.0287144831
56_06,6784,0.9780825383,0.0303664929,2.8421674012,0.1958085527,0.1958085527,0.2017990249,0.0333406546
56_07,9420,0.9796083459,0.0251637189,3.9503631174000002,0.1793777132,0.1793777132,0.28605512710000003,0.0316046822
56_08,4174,0.9795358247,0.020721808,2.9207891047,0.2144263656,0.2144263656,0.2562981378,0.0370799231
60_01,2242,0.978783634,0.044258645000000006,1.5699030611,0.3366440088,0.3366440088,0.3635557775,0.039605537100000004
60_02,2101,0.9837631174,0.0389551065,1.9839689943,0.4041048378,0.4041048378,0.3810902492,0.0500283075
60_03,1830,0.9940232899,0.007161346900000001,1.8265302518,0.372901449,0.372901449,0.3752953361,0.042502332500000004
60_04,1871,0.9929163917,0.0058432787,2.9378326366,0.3578269013,0.3578269013,0.3840031264,0.040849525500000004
60_05,1678,0.9952481152,0.005845346,2.2754459048999998,0.3518752355,0.3518752355,0.3847427044,0.0379109896
60_06,1772,0.9938057710000001,0.007787562400000001,2.719716278,0.3769991257,0.3769991257,0.45048395090000004,0.048015046000000006
60_07,2071,0.9935591847,0.0081254141,1.3109413989,0.4417700693,0.4417700693,0.41099271060000003,0.0550714901
60_08,3421,0.9843010774000001,0.0375242498,3.1084141968,0.4429998509,0.4429998509,0.4139017411,0.0581968078
60_09,2575,0.9901512982,0.012042801700000001,1.4293605537,0.45822605710000003,0.45822605710000003,0.4360715492,0.0537218412
60_10,1197,0.9905450786000001,0.0124135941,3.45607199,0.3250895683,0.3250895683,0.3444507714,0.0513637118
60_11,2108,0.9644882201,0.06826297020000001,1.523919851,0.3806063784,0.3806063784,0.34736797340000003,0.049329780100000005
60_12,1690,0.9949206976,0.0056604241,1.8616418354,0.3843985472,0.3843985472,0.389527267,0.0381780999
60_13,2271,0.9942969628,0.008006489,2.2438629033,0.39372713670000004,0.39372713670000004,0.38416112210000003,0.041996115
60_14,1949,0.9889076353,0.0198049571,1.9428197346,0.3959925566,0.3959925566,0.3887787811,0.0438957314
60_15,2140,0.9904563956,0.0117305564,1.979602635,0.336676162,0.336676162,0.3927786479,0.0395728346
61_01,2242,0.9930182932,0.0063125755000000006,2.4640226788,0.4607481584,0.4607481584,0.4225659296,0.061062316400000004
61_02,2101,0.9917541719,0.0075862907000000005,2.9654252909,0.4722806122,0.4722806122,0.4552758604,0.0642036347
61_03,1830,0.9897359495,0.0158452569,2.5367572926,0.406485191,0.406485191,0.4149604169,0.061536472800000006
61_04,1871,0.9907352341000001,0.014339543100000001,2.9887318186,0.43944701410000003,0.43944701410000003,0.458646894,0.0565447855
61_05,1678,0.9936853343000001,0.0060015674,2.4177222845,0.3805790959,0.3805790959,0.447568931,0.0521942442
61_06,1772,0.9911077683,0.0081101175,2.9285157178,0.45351992290000004,0.45351992290000004,0.4580583004,0.0572194783
61_07,2071,0.99061524,0.0099121959,2.3348426821,0.5268402124,0.5268402124,0.4482288287,0.0688070266
61_08,3421,0.9672376284,0.1074063561,3.0383570555,0.540452864,0.540452864,0.4424448267,0.070667571
61_09,2575,0.9679901345,0.14795987,1.9872048905000002,0.5745331008,0.5745331008,0.4649145254,0.0730891506
61_10,1197,0.9912330881,0.0091892771,2.8173421316000002,0.468207594,0.468207594,0.4076718562,0.0584831736
61_11,2108,0.9813621918000001,0.038519045700000004,1.9806809405,0.4766148606,0.4766148606,0.40759259740000003,0.0576149959
61_12,1690,0.9929925581000001,0.0072801339,2.9581944816,0.5278505846,0.5278505846,0.45625130210000003,0.06383667
61_13,2271,0.9928960621,0.0071634281,2.3353017014,0.47812260030000003,0.47812260030000003,0.4213287088,0.053770232800000005
61_14,1949,0.9679253433,0.12204794050000001,3.2762243391,0.4816672912,0.4816672912,0.4707570043,0.0765215445
61_15,2140,0.9897774384,0.0185139066,2.6671596783,0.3899247561,0.3899247561,0.41680105040000004,0.0525131925
62_01,1082,0.9116820935000001,0.061500235400000006,0.5181865334,0.0899006037,0.0899006037,0.06513316620000001,0.036393968400000004
62_02,1040,0.9165221599000001,0.0590286146,0.5363530291,0.0982304621,0.0982304621,0.06537517550000001,0.0317234766
62_03,1377,0.8330370640000001,0.1045072791,0.6736209906,0.1911220494,0.1911220494,0.0891319352,0.0359346269
62_04,1353,0.858103065,0.0945620791,0.4726317739,0.1023093699,0.1023093699,0.0612759183,0.0314044017
62_05,1158,0.8408978909,0.1098725254,0.6240042170000001,0.09718652230000001,0.09718652230000001,0.1056216269,0.0373285202
62_06,2650,0.7758289340000001,0.10922663440000001,0.580363143,0.0507476096,0.0507476096,0.038127410800000004,0.0207113159
62_07,1114,0.9017692508,0.0700030127,0.7098921085000001,0.0841864831,0.0841864831,0.0736743488,0.0257961887
62_08,896,0.9359263124,0.047284904100000004,0.6588957022,0.0966163411,0.0966163411,0.1121680364,0.0314741276
62_09,1138,0.8967793268,0.13093141490000001,0.508337845,0.09470405330000001,0.09470405330000001,0.0866374473,0.0358158767
62_10,2021,0.5563422601,0.20132313810000002,0.6068517279,0.0962519812,0.0962519812,0.048086923000000004,0.0342859077
62_11,3707,0.7121750276000001,0.2629008627,0.8051626835,0.2242788573,0.2242788573,0.1486772416,0.0787555759
62_12,985,0.9835555356000001,0.0209484672,0.6946787915,0.133142592,0.133142592,0.106906527,0.0432884651
62_13,1264,0.8820027489000001,0.20775947220000002,1.3361225546,0.2468528599,0.2468528599,0.26531681560000003,0.09713787880000001
62_14,674,0.9871385054,0.014516873100000001,0.6365675758,0.08799176930000001,0.08799176930000001,0.0379178029,0.024212549400000002
62_15,680,0.9947291309,0.0068714198,0.6077361808,0.1146199135,0.1146199135,0.0621621049,0.0255028791
62_16,628,0.9919773316,0.009223917,0.49743625810000003,0.105270108,0.105270108,0.0187832281,0.021338664900000002
62_17,721,0.9865231582,0.0163044075,0.44068604600000005,0.116885577,0.116885577,0.0205958992,0.026464921500000002
62_18,565,0.9488646780000001,0.0847376893,0.5502790307000001,0.1787347293,0.1787347293,0.10916622670000001,0.055924378600000005
62_19,659,0.9002105563,0.1518272215,0.5797784253,0.14887710610000002,0.14887710610000002,0.12362539330000001,0.0518069005
62_20,964,0.9145531976,0.1360022707,0.6564950969000001,0.1990673081,0.1990673081,0.1420906157,0.06354556
62_21,3449,0.9834261597,0.015592456800000001,0.4869067508,0.189421798,0.189421798,0.0318794161,0.034684575700000005
62_22,1056,0.9887057045000001,0.014683324900000001,0.4234620807,0.27242820430000003,0.27242820430000003,0.0970277828,0.0273684228
62_23,955,0.8449120532000001,0.2076822109,0.6904132899000001,0.10328052830000001,0.10328052830000001,0.0843195261,0.050532995500000004
62_24,2886,0.5379329399,0.3619168206,0.7581365995,0.1163781001,0.1163781001,0.0380396821,0.0362610183
